"","utility_name","pwsid","effective_date","bill_frequency","bill_unit","usage_ccf","avg_household_size","et_amount","bill_type","service_charge","commodity_charge","bill","tier_starts","tier_0","tier_1","tier_2","tier_3","tier_4","tier_5","tier_6","tier_7","tier_8","tier_prices","tier_1_price","tier_2_price","tier_3_price","tier_4_price","tier_5_price","tier_6_price","tier_7_price","tier_8_price","median_income_category","approximate_median_income","check","bill_frequency_update","hh_sizes","reasonable_consumption_kgal","total_bill_by_hhsize","mean_bill","perc_MHI","MH"
"795","Downey  City Of","CA1910034",2013-01-01,"Bi-Monthly","converted to kgal",10,3.00364063417499,8.80798136363636,"Tiered",14.23,7.845,14.96,"0-16-31-70",0,5.984416,11.594806,26.18182,1e+08,1e+09,1e+10,1e+11,1e+12,"1.397-1.816-2.904-5.519",1.045028644,1.358462432,2.172343008,4.128498988,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",4,6.08333333333333,20.6182616188189,22.5155808155122,0.400276992275772,1.7181884682349
"796","Downey  City Of","CA1910034",2013-01-01,"Bi-Monthly","converted to kgal",10,3.00364063417499,8.80798136363636,"Tiered",14.23,7.845,14.96,"0-16-31-70",0,5.984416,11.594806,26.18182,1e+08,1e+09,1e+10,1e+11,1e+12,"1.397-1.816-2.904-5.519",1.045028644,1.358462432,2.172343008,4.128498988,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",5,7.60416666666667,22.6842565674855,22.5155808155122,0.400276992275772,1.89035471395713
"797","Downey  City Of","CA1910034",2013-01-01,"Bi-Monthly","converted to kgal",10,3.00364063417499,8.80798136363636,"Tiered",14.23,7.845,14.96,"0-16-31-70",0,5.984416,11.594806,26.18182,1e+08,1e+09,1e+10,1e+11,1e+12,"1.397-1.816-2.904-5.519",1.045028644,1.358462432,2.172343008,4.128498988,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",6,9.125,24.7502515161522,22.5155808155122,0.400276992275772,2.06252095967935
"798","Downey  City Of","CA1910034",2013-01-01,"Bi-Monthly","converted to kgal",10,3.00364063417499,8.80798136363636,"Tiered",14.23,7.845,14.96,"0-16-31-70",0,5.984416,11.594806,26.18182,1e+08,1e+09,1e+10,1e+11,1e+12,"1.397-1.816-2.904-5.519",1.045028644,1.358462432,2.172343008,4.128498988,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",7,10.6458333333333,26.8162464648189,22.5155808155122,0.400276992275772,2.23468720540157
"799","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",1,1.52083333333333,27.0557143291667,29.7451611536481,0.259594133704565,2.25464286076389
"800","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",2,3.04166666666667,27.6814286583333,29.7451611536481,0.259594133704565,2.30678572152778
"801","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",3,4.5625,28.5116682887681,29.7451611536481,0.259594133704565,2.37597235739734
"802","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",4,6.08333333333333,29.8313566921014,29.7451611536481,0.259594133704565,2.48594639100845
"803","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",5,7.60416666666667,31.1510450954347,29.7451611536481,0.259594133704565,2.59592042461956
"804","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",6,9.125,32.4707334987681,29.7451611536481,0.259594133704565,2.70589445823067
"805","Dublin San Ramon Services District","CA0110009",2017-01-01,"bimonthly","converted to kgal",8,2.8860728245217,8.53685409090909,"Tiered",26.43,2.955,16.17,"0-11-35",0,4.114286,13.09091,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.55-1.16-1.55",0.4114286,0.86774032,1.1594806,0,0,0,0,0,"$125,000 to $149,999",137500,0,"Monthly",7,10.6458333333333,33.7904219021014,29.7451611536481,0.259594133704565,2.81586849184178
"806","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",1,1.52083333333333,26.5249353375,38.2781912286074,0.680501177397464,2.210411278125
"807","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",2,3.04166666666667,30.4975976493274,38.2781912286074,0.680501177397464,2.54146647077728
"808","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",3,4.5625,35.8901175043274,38.2781912286074,0.680501177397464,2.99084312536061
"809","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",4,6.08333333333333,41.2826373593274,38.2781912286074,0.680501177397464,3.44021977994395
"810","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",5,7.60416666666667,48.1009134617019,38.2781912286074,0.680501177397464,4.00840945514182
"811","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",6,9.125,55.2340568142018,38.2781912286074,0.680501177397464,4.60283806785015
"812","East Bay Municipal Utility District","CA0110005",2017-07-12,"Bi-Monthly","converted to kgal",7,2.48304589508251,7.71442186363636,"Tiered",22.6,14.355,25.655,"0-8-17",0,2.992208,6.358442,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.45-4.74-6.27",2.5807794,3.54576648,4.69028604,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",7,10.6458333333333,62.3672001667018,38.2781912286074,0.680501177397464,5.19726668055849
"813","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",1,1.52083333333333,40.5837403766667,58.0054230969291,1.63780018156035,3.38197836472222
"814","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",2,3.04166666666667,42.2674807533333,58.0054230969291,1.63780018156035,3.52229006277778
"815","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",3,4.5625,43.95122113,58.0054230969291,1.63780018156035,3.66260176083333
"816","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",4,6.08333333333333,45.6349615066667,58.0054230969291,1.63780018156035,3.80291345888889
"817","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",5,7.60416666666667,47.3187018833333,58.0054230969291,1.63780018156035,3.94322515694444
"818","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",6,9.125,49.00244226,58.0054230969291,1.63780018156035,4.083536855
"819","East Niles Community Service District","CA1510006",2017-04-01,"monthly","converted to kgal",23.0707417650554,3.43090346186321,5.01336840909091,"Uniform",38.9,34.14,73.04,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.48",1.10711696,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",7,10.6458333333333,50.6861826366667,58.0054230969291,1.63780018156035,4.22384855305556
"820","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",1,1.52083333333333,29.3318184583333,68.1025261980387,0.726426946112413,2.44431820486111
"821","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",2,3.04166666666667,33.3136369166667,68.1025261980387,0.726426946112413,2.77613640972222
"822","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",3,4.5625,37.295455375,68.1025261980387,0.726426946112413,3.10795461458333
"823","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",4,6.08333333333333,41.2772738333333,68.1025261980387,0.726426946112413,3.43977281944444
"824","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",5,7.60416666666667,45.2590922916667,68.1025261980387,0.726426946112413,3.77159102430556
"825","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",6,9.125,49.24091075,68.1025261980387,0.726426946112413,4.10340922916667
"826","East Orange County Water District","CA3010068",2018-02-16,"Monthly","converted to kgal",21.8303325312058,2.75402446877012,4.45087272727273,"Uniform",25.35,76.41,126.18,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.5",2.618182,0,0,0,0,0,0,0,"$100,000 to $124,999",112500,0,"Monthly",7,10.6458333333333,53.2227292083333,68.1025261980387,0.726426946112413,4.43522743402778
"827","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",1,1.52083333333333,29.767273225,44.1118911552957,0.962441261570089,2.48060610208333
"828","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",2,3.04166666666667,36.93454645,44.1118911552957,0.962441261570089,3.07787887083333
"829","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",3,4.5625,44.2416708090755,44.1118911552957,0.962441261570089,3.68680590075629
"830","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",4,6.08333333333333,54.2758533240755,44.1118911552957,0.962441261570089,4.52298777700629
"831","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",5,7.60416666666667,64.3100358390755,44.1118911552957,0.962441261570089,5.35916965325629
"832","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",6,9.125,74.3442183540755,44.1118911552957,0.962441261570089,6.19535152950629
"833","East Palo Alto  City of","CA4110024",2017-07-01,"Monthly","converted to kgal",6.07330202533696,3.2717903930131,3.97836568181818,"Tiered",22.6,40.97,63.57,"0-6",0,4.488312,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"6.3-8.82",4.7127276,6.59781864,0,0,0,0,0,0,"$50,000 to $59,999",55000,1,"Monthly",7,10.6458333333333,84.3784008690755,44.1118911552957,0.962441261570089,7.03153340575629
"834","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",1,1.52083333333333,33.4019222225,47.2429171928592,1.33391766191602,2.78349351854167
"835","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",2,3.04166666666667,35.483844445,47.2429171928592,1.33391766191602,2.95698703708333
"836","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",3,4.5625,37.5657666675,47.2429171928592,1.33391766191602,3.130480555625
"837","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",4,6.08333333333333,39.64768889,47.2429171928592,1.33391766191602,3.30397407416667
"838","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",5,7.60416666666667,41.7296111125,47.2429171928592,1.33391766191602,3.47746759270833
"839","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",6,9.125,43.811533335,47.2429171928592,1.33391766191602,3.65096111125
"840","East Valley Water District","CA3610064",2017-07-01,"Monthly","converted to kgal",15.550278108385,3.13735080483265,4.93210340909091,"Budget",31.32,35.94,67.26,"0-indoor-100%",0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.83-2.61-3.64",1.36893516,1.95241572,2.72290928,0,0,0,0,0,"$40,000 to $44,999",42500,1,"Monthly",7,10.6458333333333,45.8934555575,47.2429171928592,1.33391766191602,3.82445462979167
"841","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",1,1.52083333333333,7.8262340625,28.6979788449564,1.05961768042916,0.652186171875
"842","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",2,3.04166666666667,12.092468125,28.6979788449564,1.05961768042916,1.00770567708333
"843","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",3,4.5625,16.3587021875,28.6979788449564,1.05961768042916,1.36322518229167
"844","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",4,6.08333333333333,20.62493625,28.6979788449564,1.05961768042916,1.7187446875
"845","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",5,7.60416666666667,24.8911703125,28.6979788449564,1.05961768042916,2.07426419270833
"846","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",6,9.125,29.157404375,28.6979788449564,1.05961768042916,2.42978369791667
"847","El Centro  City of","CA1310004",2017-01-01,"monthly","converted to kgal",11.9802450772634,2.91591984694391,6.10133068181818,"Uniform",3.56,44.93,48.49,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.75",2.805195,0,0,0,0,0,0,0,"$30,000 to $34,999",32500,0,"Monthly",7,10.6458333333333,33.4236384375,28.6979788449564,1.05961768042916,2.785303203125
"848","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",1,1.52083333333333,31.5941611538333,42.1720618728669,0.578359705685031,2.63284676281944
"849","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",2,3.04166666666667,33.2483223076667,42.1720618728669,0.578359705685031,2.77069352563889
"850","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",3,4.5625,34.9024834615,42.1720618728669,0.578359705685031,2.90854028845833
"851","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",4,6.08333333333333,36.5566446153333,42.1720618728669,0.578359705685031,3.04638705127778
"852","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",5,7.60416666666667,38.4070806243969,42.1720618728669,0.578359705685031,3.20059005203307
"853","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",6,9.125,40.4036781656469,42.1720618728669,0.578359705685031,3.36697318047057
"854","El Dorado Irrigation District - Main","CA0910001",2017-01-01,"bimonthly","converted to kgal",14,2.52444969714877,9.17259418181818,"Tiered",29.94,11.08,26.05,"0-18-45",0,6.732468,16.83117,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.454-1.755-2.059",1.087667608,1.31283126,1.540239068,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",7,10.6458333333333,42.4002757068969,42.1720618728669,0.578359705685031,3.53335630890807
"855","El Monte  City Of","CA1910038",2018-01-01,"Monthly","converted to kgal",7,3.27669902912621,4.45869659090909,"Tiered",22.75,1.33,24.08,"0-13",0,13,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.256-0.444",0.256,0.444,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",1,1.52083333333333,23.1393333333333,24.090416,0.770893312,1.92827777777778
